"","lhs","","rhs","support","confidence","lift","count"
"[831]","{ll,X..1}","=>","{X..2}",0.0116086235489221,0.5,5.7319391634981,105
"[832]","{X..1,X..2}","=>","{rm}",0.0135986733001658,0.75,4.7109375,123
"[833]","{X..1,X..2}","=>","{vi}",0.0118297401879491,0.652439024390244,3.03253390319104,107
"[834]","{X..1,X..2}","=>","{cd}",0.0180210060807076,0.99390243902439,2.44555156718597,163
"[835]","{grep,X..1}","=>","{rm}",0.0100608070757324,0.758333333333333,4.76328125,91
"[836]","{grep,X..1}","=>","{vi}",0.0108347153123273,0.816666666666667,3.79586330935252,98
"[837]","{grep,X..1}","=>","{cd}",0.0131564400221117,0.991666666666667,2.44005032644178,119
"[838]","{X.,X..1}","=>","{rm}",0.0106135986733002,0.786885245901639,4.94262295081967,96
"[839]","{X.,X..1}","=>","{vi}",0.0106135986733002,0.786885245901639,3.657439388068,96
"[840]","{X.,X..1}","=>","{cd}",0.0133775566611388,0.991803278688525,2.44038646782854,121
"[841]","{cp,X..1}","=>","{mv}",0.0110558319513543,0.598802395209581,7.1171717012755,100
"[842]","{mv,X..1}","=>","{cp}",0.0110558319513543,0.588235294117647,7.80144902535794,100
"[843]","{cp,X..1}","=>","{ll}",0.0120508568269762,0.652694610778443,5.29472892779463,109
"[844]","{ll,X..1}","=>","{cp}",0.0120508568269762,0.519047619047619,6.8838500209468,109
"[845]","{cp,X..1}","=>","{rm}",0.0149253731343284,0.808383233532934,5.07765718562874,135
"[846]","{cp,X..1}","=>","{vi}",0.0141514648977336,0.766467065868264,3.56253577121194,128
"[847]","{vi,X..1}","=>","{cp}",0.0141514648977336,0.514056224899598,6.81765183902766,128
"[848]","{cp,X..1}","=>","{ls}",0.0114980652294085,0.622754491017964,1.99321103016896,104
"[849]","{cp,X..1}","=>","{cd}",0.0183526810392482,0.994011976047904,2.44582108905149,166
"[850]","{X..1,X.l}","=>","{rm}",0.0111663902708679,0.776923076923077,4.88004807692308,101
"[851]","{X..1,X.l}","=>","{vi}",0.0102819237147595,0.715384615384615,3.32510475136374,93
"[852]","{X..1,X.l}","=>","{cd}",0.0142620232172471,0.992307692307692,2.44162760525655,129
"[853]","{mv,X..1}","=>","{ll}",0.0116086235489221,0.617647058823529,5.01041941440253,105
"[854]","{ll,X..1}","=>","{mv}",0.0116086235489221,0.5,5.94283837056505,105
"[855]","{mv,X..1}","=>","{rm}",0.0149253731343284,0.794117647058823,4.98805147058824,135
"[856]","{mv,X..1}","=>","{vi}",0.0139303482587065,0.741176470588235,3.44498518831993,126
"[857]","{vi,X..1}","=>","{mv}",0.0139303482587065,0.506024096385542,6.01443883286101,126
"[858]","{mv,X..1}","=>","{ls}",0.0121614151464898,0.647058823529412,2.07100037467216,110
"[859]","{mv,X..1}","=>","{cd}",0.0186843559977888,0.994117647058824,2.44608109838059,169
"[860]","{ll,X..1}","=>","{rm}",0.017910447761194,0.771428571428571,4.84553571428571,162
"[861]","{rm,X..1}","=>","{ll}",0.017910447761194,0.574468085106383,4.66014693254461,162
"[862]","{ll,X..1}","=>","{vi}",0.0158098396904367,0.680952380952381,3.16506386727353,143
"[863]","{vi,X..1}","=>","{ll}",0.0158098396904367,0.57429718875502,4.65876060294992,143
"[864]","{ll,X..1}","=>","{cd}",0.0228855721393035,0.985714285714286,2.42540416601897,207
"[865]","{cd,X..1}","=>","{ll}",0.0228855721393035,0.534883720930233,4.33903431014704,207
"[866]","{rm,X..1}","=>","{vi}",0.0208955223880597,0.670212765957447,3.1151461809276,189
"[867]","{vi,X..1}","=>","{rm}",0.0208955223880597,0.759036144578313,4.76769578313253,189
"[868]","{rm,X..1}","=>","{ls}",0.019126589275843,0.613475177304965,1.96351131589646,173
"[869]","{ls,X..1}","=>","{rm}",0.019126589275843,0.736170212765957,4.62406914893617,173
"[870]","{rm,X..1}","=>","{cd}",0.0300718629076838,0.964539007092199,2.37330122936587,272
"[871]","{cd,X..1}","=>","{rm}",0.0300718629076838,0.702842377260982,4.41472868217054,272
"[872]","{vi,X..1}","=>","{ls}",0.0163626312880044,0.594377510040161,1.90238661652981,148
"[873]","{ls,X..1}","=>","{vi}",0.0163626312880044,0.629787234042553,2.92724847477641,148
"[874]","{vi,X..1}","=>","{cd}",0.026644555002764,0.967871485943775,2.38150097670333,241
"[875]","{cd,X..1}","=>","{vi}",0.026644555002764,0.622739018087855,2.89448839599417,241
"[876]","{ls,X..1}","=>","{cd}",0.0250967385295744,0.965957446808511,2.37679137823258,227
"[877]","{cd,X..1}","=>","{ls}",0.0250967385295744,0.58656330749354,1.87737619118155,227
"[878]","{man,m}","=>","{ll}",0.01404090657822,0.954887218045113,7.74614788091305,127
"[879]","{man,ll}","=>","{m}",0.01404090657822,0.50597609561753,5.70642616566154,127
"[880]","{man,m}","=>","{cd}",0.0141514648977336,0.962406015037594,2.3680528852054,128
"[881]","{man,X..2}","=>","{cd}",0.0112769485903814,0.935779816513762,2.30253766060037,102
"[882]","{man,grep}","=>","{cd}",0.0124930901050304,0.933884297520661,2.29787363195712,113
"[883]","{man,X.}","=>","{cd}",0.0123825317855169,0.903225806451613,2.22243672996595,112
"[884]","{man,cp}","=>","{rm}",0.0106135986733002,0.780487804878049,4.90243902439024,96
"[885]","{man,cp}","=>","{vi}",0.0100608070757324,0.739837398373984,3.43876118617301,91
"[886]","{man,cp}","=>","{cd}",0.0135986733001658,1,2.46055495103373,123
"[887]","{man,z}","=>","{ll}",0.0129353233830846,0.745222929936306,6.04532861100797,117
"[888]","{man,z}","=>","{cd}",0.0145936981757877,0.840764331210191,2.0687468378118,132
"[889]","{man,X.l}","=>","{ll}",0.0100608070757324,0.664233576642336,5.38833426074433,91
"[890]","{man,X.l}","=>","{rm}",0.0100608070757324,0.664233576642336,4.17221715328467,91
"[891]","{man,X.l}","=>","{vi}",0.0109452736318408,0.722627737226277,3.35877075190734,99
"[892]","{man,X.l}","=>","{cd}",0.0147042564953013,0.970802919708029,2.38871393056559,133
"[893]","{man,mv}","=>","{ll}",0.0107241569928137,0.683098591549296,5.54136929198509,97
"[894]","{man,mv}","=>","{rm}",0.0122719734660033,0.78169014084507,4.9099911971831,111
"[895]","{man,mv}","=>","{vi}",0.0117191818684356,0.746478873239437,3.46963073404456,106
"[896]","{man,mv}","=>","{cd}",0.0153676064123825,0.97887323943662,2.4085713957302,139
"[897]","{man,ll}","=>","{rm}",0.0162520729684909,0.585657370517928,3.67866035856574,147
"[898]","{man,rm}","=>","{ll}",0.0162520729684909,0.625531914893617,5.07438221543746,147
"[899]","{man,ll}","=>","{vi}",0.0180210060807076,0.649402390438247,3.01841964106575,163
"[900]","{vi,man}","=>","{ll}",0.0180210060807076,0.610486891385768,4.95233536554643,163
"[901]","{man,ll}","=>","{cd}",0.0267551133222775,0.964143426294821,2.37232788107635,242
"[902]","{man,cd}","=>","{ll}",0.0267551133222775,0.606516290726817,4.9201254256718,242
"[903]","{man,rm}","=>","{vi}",0.0186843559977888,0.719148936170213,3.34260129890009,169
"[904]","{vi,man}","=>","{rm}",0.0186843559977888,0.632958801498127,3.97577247191011,169
"[905]","{man,rm}","=>","{ls}",0.0138197899391929,0.531914893617021,1.70246645886977,125
"[906]","{ls,man}","=>","{rm}",0.0138197899391929,0.61576354679803,3.86776477832512,125
"[907]","{man,rm}","=>","{cd}",0.0252072968490879,0.970212765957447,2.38726182483273,228
"[908]","{man,cd}","=>","{rm}",0.0252072968490879,0.571428571428571,3.58928571428571,228
"[909]","{ls,man}","=>","{vi}",0.0145936981757877,0.650246305418719,3.02234215442565,132
"[910]","{vi,man}","=>","{cd}",0.0279712548369265,0.947565543071161,2.33153708843271,253
"[911]","{man,cd}","=>","{vi}",0.0279712548369265,0.634085213032581,2.94722546345308,253
"[912]","{ls,man}","=>","{cd}",0.0206744057490326,0.921182266009852,2.26661958543501,187
"[913]","{fg,m}","=>","{ll}",0.0111663902708679,0.870689655172414,7.06312818926859,101
"[914]","{fg,ll}","=>","{m}",0.0111663902708679,0.534391534391534,6.02689704310652,101
"[915]","{fg,m}","=>","{cd}",0.0114980652294085,0.896551724137931,2.20601478368541,104
"[916]","{X..2,m}","=>","{cd}",0.0109452736318408,0.891891891891892,2.19454901038144,99
"[917]","{grep,m}","=>","{ll}",0.0112769485903814,0.902654867256637,7.32243342989801,102
"[918]","{grep,m}","=>","{cd}",0.0123825317855169,0.991150442477876,2.43878012845821,112
"[919]","{X.,m}","=>","{cd}",0.0105030403537866,0.940594059405941,2.3143833697842,95
"[920]","{cp,m}","=>","{ll}",0.0122719734660033,0.880952380952381,7.14638052530429,111
"[921]","{cp,m}","=>","{rm}",0.0103924820342731,0.746031746031746,4.68601190476191,94
"[922]","{cp,m}","=>","{cd}",0.0135986733001658,0.976190476190476,2.40197030934245,123
"[923]","{z,m}","=>","{ll}",0.0223327805417358,0.5,4.05605381165919,202
"[924]","{ll,m}","=>","{z}",0.0223327805417358,0.562674094707521,2.65903196793601,202
"[925]","{rm,z}","=>","{m}",0.0110558319513543,0.505050505050505,5.69598730446611,100
"[926]","{vi,m}","=>","{z}",0.0123825317855169,0.535885167464115,2.53243539169954,112
"[927]","{z,m}","=>","{cd}",0.0248756218905473,0.556930693069307,1.37035857421433,225
"[928]","{cd,m}","=>","{z}",0.0248756218905473,0.526932084309134,2.49012575892169,225
"[929]","{X.l,m}","=>","{ll}",0.0114980652294085,0.928571428571429,7.53267136450993,104
"[930]","{X.l,m}","=>","{cd}",0.0117191818684356,0.946428571428571,2.32873950722835,106
"[931]","{mv,m}","=>","{ll}",0.0148148148148148,0.875816993464052,7.10472170931153,134
"[932]","{mv,m}","=>","{rm}",0.0112769485903814,0.666666666666667,4.1875,102
"[933]","{mv,m}","=>","{vi}",0.0103924820342731,0.61437908496732,2.85563146121758,94
"[934]","{mv,m}","=>","{cd}",0.0161415146489773,0.954248366013072,2.34798054150931,146
"[935]","{ll,m}","=>","{rm}",0.0200110558319514,0.504178272980501,3.16686977715877,181
"[936]","{rm,m}","=>","{ll}",0.0200110558319514,0.811659192825112,6.58426672565304,181
"[937]","{ll,m}","=>","{vi}",0.0199004975124378,0.501392757660167,2.33047147638038,180
"[938]","{vi,m}","=>","{ll}",0.0199004975124378,0.861244019138756,6.98650417319287,180
"[939]","{ll,m}","=>","{cd}",0.038253178551686,0.963788300835655,2.37145407536956,346
"[940]","{cd,m}","=>","{ll}",0.038253178551686,0.810304449648712,6.57327690320413,346
"[941]","{rm,m}","=>","{vi}",0.0129353233830846,0.524663677130045,2.43863461440969,117
"[942]","{vi,m}","=>","{rm}",0.0129353233830846,0.559808612440191,3.51629784688995,117
"[943]","{rm,m}","=>","{cd}",0.0234383637368712,0.95067264573991,2.33918228528767,212
"[944]","{vi,m}","=>","{cd}",0.0208955223880597,0.904306220095694,2.22509514710706,189
"[945]","{ls,m}","=>","{cd}",0.0133775566611388,0.83448275862069,2.05329068327642,121
"[946]","{fg,more}","=>","{elm}",0.0153676064123825,0.837349397590361,2.82922125558641,139
"[947]","{fg,more}","=>","{vi}",0.0124930901050304,0.680722891566265,3.16399720155029,113
"[948]","{fg,more}","=>","{ls}",0.0160309563294638,0.873493975903614,2.79573708848131,145
"[949]","{fg,more}","=>","{cd}",0.0142620232172471,0.77710843373494,1.91211800411658,129
"[950]","{more,X..2}","=>","{ls}",0.0116086235489221,0.929203539823009,2.97404317682205,105
"[951]","{more,X..2}","=>","{cd}",0.0119402985074627,0.955752212389381,2.35168083815613,108
"[952]","{more,grep}","=>","{ls}",0.011387506909895,0.872881355932203,2.793776314369,103
"[953]","{more,grep}","=>","{cd}",0.0122719734660033,0.940677966101695,2.31458982681987,111
"[954]","{exit,X.}","=>","{more}",0.0114980652294085,0.587570621468927,6.72731173567904,104
"[955]","{elm,X.}","=>","{more}",0.012824765063571,0.633879781420765,7.25752230753268,116
"[956]","{X.,more}","=>","{vi}",0.0154781647318961,0.544747081712062,2.53198219634409,140
"[957]","{X.,more}","=>","{ls}",0.0224433388612493,0.78988326848249,2.52812956950606,203
"[958]","{ls,X.}","=>","{more}",0.0224433388612493,0.554644808743169,6.3503320190911,203
"[959]","{X.,more}","=>","{cd}",0.0223327805417358,0.785992217898833,1.93397704322496,202
"[960]","{more,cp}","=>","{rm}",0.0116086235489221,0.664556962025316,4.17424841772152,105
"[961]","{more,cp}","=>","{vi}",0.0127142067440575,0.727848101265823,3.38303498250224,115
"[962]","{more,cp}","=>","{ls}",0.0166943062465451,0.955696202531646,3.05883657179715,151
"[963]","{more,cp}","=>","{cd}",0.0170259812050857,0.974683544303797,2.39826242062782,154
"[964]","{more,X.l}","=>","{rm}",0.0118297401879491,0.607954545454545,3.81871448863636,107
"[965]","{more,X.l}","=>","{vi}",0.0123825317855169,0.636363636363636,2.95781556572923,112
"[966]","{more,X.l}","=>","{ls}",0.0187949143173024,0.965909090909091,3.09152431962942,170
"[967]","{more,X.l}","=>","{cd}",0.0184632393587617,0.948863636363636,2.33473111831042,167
"[968]","{more,mv}","=>","{rm}",0.0143725815367606,0.742857142857143,4.66607142857143,130
"[969]","{more,mv}","=>","{vi}",0.01404090657822,0.725714285714286,3.37311701659081,127
"[970]","{more,mv}","=>","{ls}",0.019126589275843,0.988571428571429,3.16405823475887,173
"[971]","{more,mv}","=>","{cd}",0.0186843559977888,0.965714285714286,2.37619306699829,169
"[972]","{exit,more}","=>","{vi}",0.0176893311221669,0.650406504065041,3.02308675707518,160
"[973]","{exit,more}","=>","{ls}",0.0246545052515202,0.90650406504065,2.90139039925431,223
"[974]","{exit,more}","=>","{cd}",0.0234383637368712,0.861788617886179,2.12047825048435,212
"[975]","{elm,more}","=>","{vi}",0.0207849640685462,0.630872483221476,2.93229270849859,188
"[976]","{elm,more}","=>","{ls}",0.0283029297954671,0.859060402684564,2.74954046082161,256
"[977]","{elm,more}","=>","{cd}",0.0256495301271421,0.778523489932886,1.91559982765042,232
"[978]","{more,rm}","=>","{vi}",0.0225538971807629,0.612612612612613,2.84742090497486,204
"[979]","{vi,more}","=>","{rm}",0.0225538971807629,0.511278195488722,3.21146616541353,204
"[980]","{more,rm}","=>","{ls}",0.0358208955223881,0.972972972972973,3.11413324152178,324
"[981]","{more,rm}","=>","{cd}",0.0338308457711443,0.918918918918919,2.26105049554451,306
"[982]","{vi,more}","=>","{ls}",0.0420121614151465,0.952380952380952,3.04822565969063,380
"[983]","{ls,more}","=>","{vi}",0.0420121614151465,0.571428571428571,2.6559976508589,380
"[984]","{vi,more}","=>","{cd}",0.0411276948590381,0.932330827067669,2.29405123254273,372
"[985]","{more,cd}","=>","{vi}",0.0411276948590381,0.56793893129771,2.63977781787656,372
"[986]","{ls,more}","=>","{cd}",0.0672194582642344,0.914285714285714,2.24965024094513,608
"[987]","{more,cd}","=>","{ls}",0.0672194582642344,0.92824427480916,2.97097291778091,608
"[988]","{fg,grep}","=>","{cd}",0.0123825317855169,0.868217054263566,2.13629577144014,112
"[989]","{fg,X.}","=>","{cd}",0.0106135986733002,0.768,1.88970620239391,96
"[990]","{fg,cp}","=>","{vi}",0.0109452736318408,0.818181818181818,3.80290572736616,99
"[991]","{fg,cp}","=>","{cd}",0.0131564400221117,0.983471074380165,2.41988462126458,119
"[992]","{fg,X.l}","=>","{elm}",0.0102819237147595,0.678832116788321,2.29362588582382,93
"[993]","{fg,X.l}","=>","{vi}",0.0105030403537866,0.693430656934307,3.22306284273936,95
"[994]","{fg,X.l}","=>","{cd}",0.0134881149806523,0.89051094890511,2.19115112427821,122
"[995]","{fg,mv}","=>","{rm}",0.0109452736318408,0.712230215827338,4.47369604316547,99
"[996]","{fg,mv}","=>","{vi}",0.0122719734660033,0.798561151079137,3.7117089473334,111
"[997]","{fg,mv}","=>","{ls}",0.0103924820342731,0.676258992805755,2.1644595151904,94
"[998]","{fg,mv}","=>","{cd}",0.0147042564953013,0.956834532374101,2.35434394595314,133
"[999]","{exit,fg}","=>","{elm}",0.0186843559977888,0.857868020304569,2.89854921316953,169
"[1000]","{exit,fg}","=>","{vi}",0.0135986733001658,0.624365482233503,2.90204819465675,123
"[1001]","{exit,fg}","=>","{ls}",0.0166943062465451,0.766497461928934,2.45328009311649,151
"[1002]","{exit,fg}","=>","{cd}",0.0141514648977336,0.649746192893401,1.59873621183918,128
"[1003]","{fg,ll}","=>","{rm}",0.0106135986733002,0.507936507936508,3.19047619047619,96
"[1004]","{fg,ll}","=>","{vi}",0.011387506909895,0.544973544973545,2.53303479665247,103
"[1005]","{fg,ll}","=>","{cd}",0.0192371475953566,0.920634920634921,2.2652728120628,174
"[1006]","{fg,rm}","=>","{elm}",0.0181315644002211,0.645669291338583,2.1815759208657,164
"[1007]","{elm,fg}","=>","{vi}",0.0307352128247651,0.561616161616162,2.61038961038961,278
"[1008]","{vi,fg}","=>","{elm}",0.0307352128247651,0.716494845360825,2.42088004343992,278
"[1009]","{elm,fg}","=>","{ls}",0.0340519624101714,0.622222222222222,1.99150743099788,308
"[1010]","{ls,fg}","=>","{elm}",0.0340519624101714,0.764267990074442,2.58229509533931,308
"[1011]","{elm,fg}","=>","{cd}",0.0329463792150359,0.602020202020202,1.48130378870314,298
"[1012]","{fg,cd}","=>","{elm}",0.0329463792150359,0.613168724279835,2.07176358278338,298
"[1013]","{fg,rm}","=>","{vi}",0.0200110558319514,0.71259842519685,3.31215455082503,181
"[1014]","{fg,rm}","=>","{ls}",0.0201216141514649,0.716535433070866,2.29336977782236,182
"[1015]","{fg,rm}","=>","{cd}",0.0237700386954118,0.846456692913386,2.08275320658367,215
"[1016]","{vi,fg}","=>","{ls}",0.031730237700387,0.739690721649485,2.36748144986539,287
"[1017]","{ls,fg}","=>","{vi}",0.031730237700387,0.712158808933002,3.31011121623793,287
"[1018]","{vi,fg}","=>","{cd}",0.0372581536760641,0.868556701030928,2.13713149097517,337
"[1019]","{fg,cd}","=>","{vi}",0.0372581536760641,0.693415637860082,3.22299303414411,337
"[1020]","{ls,fg}","=>","{cd}",0.0362631288004422,0.813895781637717,2.00263529513415,328
"[1021]","{fg,cd}","=>","{ls}",0.0362631288004422,0.674897119341564,2.16010065266965,328
"[1022]","{grep,X..2}","=>","{cd}",0.0127142067440575,0.974576271186441,2.39799846922779,115
"[1023]","{X.,X..2}","=>","{cd}",0.0112769485903814,0.980769230769231,2.41323658659078,102
"[1024]","{cp,X..2}","=>","{ll}",0.0105030403537866,0.664335664335664,5.38916240709963,95
"[1025]","{cp,X..2}","=>","{rm}",0.0108347153123273,0.685314685314685,4.30463286713287,98
"[1026]","{cp,X..2}","=>","{vi}",0.0118297401879491,0.748251748251748,3.4778710498135,107
"[1027]","{cp,X..2}","=>","{cd}",0.0155887230514096,0.986013986013986,2.42614159507522,141
"[1028]","{X..2,z}","=>","{cd}",0.0169154228855721,0.88953488372093,2.18874946225675,153
"[1029]","{X..2,X.l}","=>","{ll}",0.0102819237147595,0.577639751552795,4.68587583210317,93
"[1030]","{X..2,X.l}","=>","{rm}",0.0107241569928137,0.602484472049689,3.78435559006211,97
"[1031]","{X..2,X.l}","=>","{vi}",0.0105030403537866,0.590062111801242,2.74260626990865,95
"[1032]","{X..2,X.l}","=>","{cd}",0.0169154228855721,0.950310559006211,2.33829135098237,153
"[1033]","{mv,X..2}","=>","{ll}",0.0102819237147595,0.577639751552795,4.68587583210317,93
"[1034]","{mv,X..2}","=>","{rm}",0.0126036484245439,0.708074534161491,4.44759316770186,114
"[1035]","{mv,X..2}","=>","{vi}",0.0127142067440575,0.714285714285714,3.31999706357363,115
"[1036]","{mv,X..2}","=>","{ls}",0.0110558319513543,0.62111801242236,1.98797325631997,100
"[1037]","{mv,X..2}","=>","{cd}",0.0172470978441128,0.968944099378882,2.38414020100163,156
"[1038]","{ll,X..2}","=>","{rm}",0.015257048092869,0.584745762711864,3.6729343220339,138
"[1039]","{rm,X..2}","=>","{ll}",0.015257048092869,0.507352941176471,4.11570166183065,138
"[1040]","{ll,X..2}","=>","{vi}",0.0162520729684909,0.622881355932203,2.89514998170955,147
"[1041]","{vi,X..2}","=>","{ll}",0.0162520729684909,0.567567567567568,4.60416919161314,147
"[1042]","{ll,X..2}","=>","{cd}",0.0256495301271421,0.983050847457627,2.41885062982977,232
"[1043]","{rm,X..2}","=>","{vi}",0.0174682144831399,0.580882352941177,2.69993878846503,158
"[1044]","{vi,X..2}","=>","{rm}",0.0174682144831399,0.61003861003861,3.83180501930502,158
"[1045]","{rm,X..2}","=>","{ls}",0.0175787728026534,0.584558823529412,1.87096056575496,159
"[1046]","{ls,X..2}","=>","{rm}",0.0175787728026534,0.514563106796116,3.23209951456311,159
"[1047]","{rm,X..2}","=>","{cd}",0.0290768380320619,0.966911764705882,2.37913952985982,263
"[1048]","{vi,X..2}","=>","{ls}",0.0150359314538419,0.525096525096525,1.68064333669429,136
"[1049]","{vi,X..2}","=>","{cd}",0.0274184632393588,0.957528957528958,2.35605261720604,248
"[1050]","{ls,X..2}","=>","{cd}",0.031730237700387,0.928802588996764,2.28536980888894,287
"[1051]","{cd,X..2}","=>","{ls}",0.031730237700387,0.511586452762923,1.63740250008515,287
"[1052]","{grep,X.l}","=>","{X.}",0.0110558319513543,0.584795321637427,8.55901890648952,100
"[1053]","{X.,X.l}","=>","{grep}",0.0110558319513543,0.518134715025907,7.69544909262615,100
"[1054]","{exit,grep}","=>","{X.}",0.0109452736318408,0.630573248407643,9.22902108713128,99
"[1055]","{exit,X.}","=>","{grep}",0.0109452736318408,0.559322033898305,8.30717207981965,99
"[1056]","{X.,ll}","=>","{grep}",0.0114980652294085,0.512315270935961,7.60901744764493,104
"[1057]","{rm,grep}","=>","{X.}",0.0148148148148148,0.515384615384615,7.54312920089619,134
"[1058]","{X.,grep}","=>","{vi}",0.0177998894416805,0.547619047619048,2.54533108207312,161
"[1059]","{vi,X.}","=>","{grep}",0.0177998894416805,0.509493670886076,7.56711043212571,161
"[1060]","{X.,grep}","=>","{ls}",0.0187949143173024,0.578231292517007,1.85070843624074,170
"[1061]","{ls,grep}","=>","{X.}",0.0187949143173024,0.513595166163142,7.51693896107705,170
"[1062]","{X.,grep}","=>","{cd}",0.0252072968490879,0.775510204081633,1.90818547223024,228
"[1063]","{grep,cp}","=>","{mv}",0.0106135986733002,0.588957055214724,7.00015317269012,96
"[1064]","{grep,mv}","=>","{cp}",0.0106135986733002,0.596273291925466,7.90805267663613,96
"[1065]","{grep,cp}","=>","{ll}",0.0122719734660033,0.680981595092024,5.52419598888553,111
"[1066]","{grep,cp}","=>","{rm}",0.0131564400221117,0.730061349693252,4.58569785276074,119
"[1067]","{grep,cp}","=>","{vi}",0.0154781647318961,0.858895705521472,3.99214370834621,140
"[1068]","{grep,cp}","=>","{ls}",0.0118297401879491,0.656441717791411,2.10103161267633,107
"[1069]","{grep,cp}","=>","{cd}",0.0180210060807076,1,2.46055495103373,163
"[1070]","{grep,z}","=>","{cd}",0.0111663902708679,0.827868852459016,2.03701680372465,101
"[1071]","{grep,X.l}","=>","{rm}",0.0114980652294085,0.608187134502924,3.82017543859649,104
"[1072]","{grep,X.l}","=>","{vi}",0.0134881149806523,0.713450292397661,3.31611402607238,122
"[1073]","{grep,X.l}","=>","{ls}",0.0131564400221117,0.695906432748538,2.22734383730026,119
"[1074]","{grep,X.l}","=>","{cd}",0.0181315644002211,0.95906432748538,2.35983047935399,164
"[1075]","{grep,mv}","=>","{ll}",0.0112769485903814,0.633540372670807,5.13934768682283,102
"[1076]","{grep,mv}","=>","{rm}",0.0124930901050304,0.701863354037267,4.40857919254658,113
"[1077]","{grep,mv}","=>","{vi}",0.0147042564953013,0.826086956521739,3.83964877787211,133
"[1078]","{grep,mv}","=>","{ls}",0.0122719734660033,0.68944099378882,2.20665031451517,111
"[1079]","{grep,mv}","=>","{cd}",0.0176893311221669,0.993788819875776,2.44527200102731,160
"[1080]","{exit,grep}","=>","{ls}",0.0122719734660033,0.707006369426752,2.2628707046939,111
"[1081]","{exit,grep}","=>","{cd}",0.0123825317855169,0.713375796178344,1.75530034723425,112
"[1082]","{grep,ll}","=>","{rm}",0.0153676064123825,0.565040650406504,3.54916158536585,139
"[1083]","{rm,grep}","=>","{ll}",0.0153676064123825,0.534615384615385,4.33685753708175,139
"[1084]","{grep,ll}","=>","{vi}",0.017910447761194,0.658536585365854,3.06087534153862,162
"[1085]","{grep,ll}","=>","{cd}",0.026865671641791,0.98780487804878,2.4305481833382,243
"[1086]","{elm,grep}","=>","{vi}",0.0118297401879491,0.636904761904762,2.96033071501982,107
"[1087]","{elm,grep}","=>","{ls}",0.0111663902708679,0.601190476190476,1.92419244767971,101
"[1088]","{elm,grep}","=>","{cd}",0.0143725815367606,0.773809523809524,1.90400085496658,130
"[1089]","{rm,grep}","=>","{vi}",0.0216694306246545,0.753846153846154,3.50387382401771,196
"[1090]","{vi,grep}","=>","{rm}",0.0216694306246545,0.576470588235294,3.62095588235294,196
"[1091]","{rm,grep}","=>","{ls}",0.0202321724709784,0.703846153846154,2.25275600195982,183
"[1092]","{ls,grep}","=>","{rm}",0.0202321724709784,0.552870090634441,3.47271525679758,183
"[1093]","{rm,grep}","=>","{cd}",0.0274184632393588,0.953846153846154,2.34699087637064,248
"[1094]","{vi,grep}","=>","{ls}",0.024212271973466,0.644117647058824,2.06158673660547,219
"[1095]","{ls,grep}","=>","{vi}",0.024212271973466,0.661631419939577,3.07526011991443,219
"[1096]","{vi,grep}","=>","{cd}",0.0361525704809287,0.961764705882353,2.36647490878833,327
"[1097]","{cd,grep}","=>","{vi}",0.0361525704809287,0.652694610778443,3.03372186767267,327
"[1098]","{ls,grep}","=>","{cd}",0.0351575456053068,0.960725075528701,2.3639168411744,318
"[1099]","{cd,grep}","=>","{ls}",0.0351575456053068,0.634730538922156,2.03154201151836,318
"[1100]","{X.,cp}","=>","{mv}",0.0103924820342731,0.576687116564417,6.85431664825907,94
"[1101]","{X.,cp}","=>","{ll}",0.0103924820342731,0.576687116564417,4.67814795455171,94
"[1102]","{X.,cp}","=>","{rm}",0.0135986733001658,0.754601226993865,4.73983895705521,123
"[1103]","{X.,cp}","=>","{vi}",0.0143725815367606,0.797546012269939,3.70699058632148,130
"[1104]","{X.,cp}","=>","{ls}",0.0126036484245439,0.699386503067485,2.23848227892618,114
"[1105]","{X.,cp}","=>","{cd}",0.0177998894416805,0.987730061349693,2.43036409273884,161
"[1106]","{X.,z}","=>","{cd}",0.010171365395246,0.836363636363636,2.05791868631912,92
"[1107]","{X.,X.l}","=>","{rm}",0.0131564400221117,0.616580310880829,3.87289507772021,119
"[1108]","{X.,X.l}","=>","{vi}",0.0131564400221117,0.616580310880829,2.86586275021434,119
"[1109]","{X.,X.l}","=>","{ls}",0.0147042564953013,0.689119170984456,2.20562027655853,133
"[1110]","{X.,X.l}","=>","{cd}",0.0199004975124378,0.932642487046632,2.294818089047,180
"[1111]","{X.,mv}","=>","{ll}",0.011387506909895,0.515,4.17773542600897,103
"[1112]","{X.,ll}","=>","{mv}",0.011387506909895,0.507389162561576,6.0306635681596,103
"[1113]","{X.,mv}","=>","{rm}",0.0159203980099502,0.72,4.5225,144
"[1114]","{X.,rm}","=>","{mv}",0.0159203980099502,0.516129032258065,6.13454283413166,144
"[1115]","{X.,mv}","=>","{vi}",0.0159203980099502,0.72,3.34655704008222,144
"[1116]","{X.,mv}","=>","{ls}",0.015257048092869,0.69,2.20843949044586,138
"[1117]","{X.,mv}","=>","{cd}",0.0218905472636816,0.99,2.43594940152339,198
"[1118]","{exit,X.}","=>","{ls}",0.0145936981757877,0.745762711864407,2.38691568606283,132
"[1119]","{exit,X.}","=>","{cd}",0.0148148148148148,0.757062146892655,1.86279301377695,134
"[1120]","{X.,ll}","=>","{rm}",0.0133775566611388,0.596059113300493,3.74399630541872,121
